"dis [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
-6,2.879,-0.0133964200527504,-136.298745049961
-6,2.8795,-0.0133987511778463,-136.322551928415
-6,2.88,-0.0134010823076938,-136.346358825419
-6,2.8805,-0.0134034134421074,-136.370165740941
-6,2.881,-0.0134057445809076,-136.393972674947
-6,2.8815,-0.013408075723907,-136.417779627406
-6,2.882,-0.0134104068709307,-136.441586598283
-6,2.8825,-0.0134127380217923,-136.465393587548
-6,2.883,-0.0134150691763113,-136.489200595166
-6,2.8835,-0.0134174003343061,-136.513007621106
-6,2.884,-0.0134197314955922,-136.536814665334
-6,2.8845,-0.0134220626599889,-136.560621727818
-6,2.885,-0.013424393827311,-136.584428808525
-6,2.8855,-0.0134267249973806,-136.608235907422
-6,2.886,-0.0134290561700133,-136.632043024477
-6,2.8865,-0.0134313873450246,-136.655850159656
-6,2.887,-0.0134337185222368,-136.679657312928
-6,2.8875,-0.0134360497014625,-136.703464484258
-6,2.888,-0.0134383808825203,-136.727271673615
-6,2.8885,-0.0134407120652284,-136.751078880966
-6,2.889,-0.0134430432494063,-136.774886106278
-6,2.8895,-0.0134453744348647,-136.798693349517
-6,2.89,-0.0134477056214249,-136.822500610652
-6,2.8905,-0.0134500368089082,-136.84630788965
-6,2.891,-0.0134523679971234,-136.870115186477
-6,2.8915,-0.0134546991858948,-136.8939225011
-6,2.892,-0.013457030375032,-136.917729833488
-6,2.8925,-0.0134593615643593,-136.941537183607
-6,2.893,-0.0134616927536884,-136.965344551424
-6,2.8935,-0.0134640239428395,-136.989151936907
-6,2.894,-0.0134663551316292,-137.012959340022
-6,2.8945,-0.0134686863198712,-137.036766760737
-6,2.895,-0.0134710175073827,-137.060574199019
-6,2.8955,-0.0134733486939843,-137.084381654834
-6,2.896,-0.0134756798794914,-137.108189128151
-6,2.8965,-0.0134780110637176,-137.131996618936
-6,2.897,-0.0134803422464785,-137.155804127157
-6,2.8975,-0.0134826734275982,-137.179611652779
-6,2.898,-0.0134850046068875,-137.203419195772
-6,2.8985,-0.01348733578416,-137.227226756101
-6,2.899,-0.0134896669592388,-137.251034333733
-6,2.8995,-0.0134919981319367,-137.274841928636
-6,2.9,-0.0134943293020702,-137.298649540777
-3,2.7,-0.0148485850958133,-147.30375408208
-3,2.7005,-0.0148510914861824,-147.331169354856
-3,2.701,-0.0148535977026646,-147.358584634885
-3,2.7015,-0.0148561037449922,-147.385999922123
-3,2.702,-0.0148586096129119,-147.413415216524
-3,2.7025,-0.0148611153061617,-147.440830518045
-3,2.703,-0.0148636208244827,-147.468245826639
-3,2.7035,-0.0148661261676177,-147.495661142262
-3,2.704,-0.0148686313353077,-147.523076464869
-3,2.7045,-0.0148711363272908,-147.550491794415
-3,2.705,-0.0148736411433098,-147.577907130855
-3,2.7055,-0.0148761457831038,-147.605322474145
-3,2.706,-0.0148786502464158,-147.632737824239
-3,2.7065,-0.0148811545329846,-147.660153181093
-3,2.707,-0.0148836586425543,-147.687568544663
-3,2.7075,-0.0148861625748637,-147.714983914903
-3,2.708,-0.014888666329653,-147.742399291768
-3,2.7085,-0.0148911699066631,-147.769814675215
-3,2.709,-0.0148936733056387,-147.797230065198
-3,2.7095,-0.0148961765263123,-147.824645461673
-3,2.71,-0.0148986795684343,-147.852060864595
-3,2.7105,-0.0149011824317391,-147.879476273921
-3,2.711,-0.0149036851159694,-147.906891689605
-3,2.7115,-0.0149061876208672,-147.934307111602
-3,2.712,-0.0149086899461716,-147.96172253987
-3,2.7125,-0.0149111920916245,-147.989137974362
-3,2.713,-0.0149136940569668,-148.016553415036
-3,2.7135,-0.0149161958419405,-148.043968861846
-3,2.714,-0.0149186974462845,-148.07138431475
-3,2.7145,-0.0149211988697438,-148.098799773701
-3,2.715,-0.0149237001120553,-148.126215238657
-3,2.7155,-0.0149262011729621,-148.153630709574
-3,2.716,-0.014928702052205,-148.181046186406
-3,2.7165,-0.014931202749528,-148.208461669112
-3,2.717,-0.0149337032646709,-148.235877157646
-3,2.7175,-0.01493620359737,-148.263292651965
-3,2.718,-0.0149387037473778,-148.290708152026
-3,2.7185,-0.0149412037144275,-148.318123657784
-3,2.719,-0.0149437034982629,-148.345539169196
-3,2.7195,-0.014946203098628,-148.372954686219
-3,2.72,-0.0149487025152646,-148.400370208809
-3,2.7205,-0.0149512017479137,-148.427785736924
-3,2.721,-0.0149537007963153,-148.455201270519
-3,2.7215,-0.01495619966022,-148.482616809552
-3,2.722,-0.0149586983393611,-148.510032353979
-3,2.7225,-0.0149611968334872,-148.537447903759
-3,2.723,-0.0149636951423402,-148.564863458847
-3,2.7235,-0.0149661932656649,-148.592279019202
-3,2.724,-0.0149686912032024,-148.61969458478
-3,2.7245,-0.0149711889547003,-148.64711015554
-3,2.725,-0.0149736865198976,-148.674525731439
-3,2.7255,-0.0149761838985412,-148.701941312435
-3,2.726,-0.0149786810903748,-148.729356898486
-3,2.7265,-0.0149811780951452,-148.756772489549
-3,2.727,-0.0149836749125981,-148.784188085584
-3,2.7275,-0.0149861715424737,-148.811603686548
-3,2.728,-0.0149886679845282,-148.839019292401
-3,2.7285,-0.0149911642384968,-148.8664349031
-3,2.729,-0.0149936603041341,-148.893850518606
-3,2.7295,-0.0149961561811838,-148.921266138876
-3,2.73,-0.0149986518693975,-148.948681763871
-3,2.7305,-0.0150011473685191,-148.97609739355
-3,2.731,-0.0150036426782963,-149.003513027872
-3,2.7315,-0.0150061377984855,-149.030928666798
-3,2.732,-0.0150086327288295,-149.058344310288
-3,2.7325,-0.0150111274690849,-149.085759958303
-3,2.733,-0.0150136220189992,-149.113175610803
-3,2.7335,-0.0150161163783261,-149.140591267749
-3,2.734,-0.015018610546819,-149.168006929102
-3,2.7345,-0.0150211045242304,-149.195422594825
-3,2.735,-0.0150235983103177,-149.22283826488
-3,2.7355,-0.0150260919048335,-149.250253939228
-3,2.736,-0.0150285853075341,-149.277669617833
-3,2.7365,-0.0150310785181789,-149.305085300657
-3,2.737,-0.0150335715365301,-149.332500987664
-3,2.7375,-0.0150360643623411,-149.359916678818
-3,2.738,-0.015038556995382,-149.387332374083
-3,2.7385,-0.015041049435409,-149.414748073425
-3,2.739,-0.0150435416821902,-149.442163776808
-3,2.7395,-0.0150460337354917,-149.469579484199
-3,2.74,-0.0150485255950785,-149.496995195564
-3,2.7405,-0.0150510172607264,-149.524410910871
-3,2.741,-0.0150535087322024,-149.551826630086
-3,2.7415,-0.0150560000092841,-149.579242353178
-3,2.742,-0.0150584910917473,-149.606658080117
-3,2.7425,-0.0150609819793705,-149.634073810872
-3,2.743,-0.0150634726719364,-149.661489545414
-3,2.7435,-0.0150659631692311,-149.688905283715
-3,2.744,-0.0150684534710382,-149.716321025747
-3,2.7445,-0.0150709435771566,-149.743736771483
-3,2.745,-0.0150734334873755,-149.771152520899
-3,2.7455,-0.0150759232014986,-149.798568273968
-3,2.746,-0.0150784127193278,-149.82598403067
-3,2.7465,-0.0150809020406706,-149.85339979098
-3,2.747,-0.0150833911653423,-149.88081555488
-3,2.7475,-0.0150858800931603,-149.908231322348
-3,2.748,-0.0150883688239514,-149.935647093369
-3,2.7485,-0.0150908573575493,-149.963062867926
-3,2.749,-0.0150933456937887,-149.990478646005
-3,2.7495,-0.0150958338325186,-150.017894427594
-3,2.75,-0.0150983217735941,-150.045310212682
-3,2.7505,-0.0151008095168787,-150.072726001261
-3,2.751,-0.0151032970622477,-150.100141793326
-3,2.7515,-0.0151057844095859,-150.127557588873
-3,2.752,-0.0151082715587917,-150.154973387904
-3,2.7525,-0.015110758509778,-150.182389190419
-3,2.753,-0.0151132452624684,-150.209804996426
-3,2.7535,-0.0151157318168066,-150.237220805933
-3,2.754,-0.0151182181727528,-150.264636618955
-3,2.7545,-0.0151207043302848,-150.292052435508
-3,2.755,-0.0151231902894089,-150.319468255615
-3,2.7555,-0.0151256760501474,-150.346884079303
-3,2.756,-0.0151281616125532,-150.374299906603
-3,2.7565,-0.0151306469767101,-150.401715737555
-3,2.757,-0.0151331321427339,-150.429131572204
-3,2.7575,-0.0151356171107838,-150.4565474106
-3,2.758,-0.0151381018810499,-150.483963252803
-3,2.7585,-0.0151405864537794,-150.511379098882
-3,2.759,-0.015143070829261,-150.538794948914
-3,2.7595,-0.0151455550078557,-150.566210802988
-3,2.76,-0.0151480389899865,-150.593626661202
-3,2.7605,-0.0151505227761498,-150.62104252367
-3,2.761,-0.0151530063669327,-150.648458390518
-3,2.7615,-0.015155489763018,-150.675874261888
-3,2.762,-0.0151579729652007,-150.703290137942
-3,2.7625,-0.0151604559744117,-150.730706018858
-3,2.763,-0.0151629387917212,-150.758121904841
-3,2.7635,-0.0151654214183781,-150.785537796117
-3,2.764,-0.0151679038558208,-150.812953692944
-3,2.7645,-0.0151703861057278,-150.840369595609
-3,2.765,-0.0151728681700379,-150.867785504438
-3,2.7655,-0.0151753500510104,-150.895201419798
-3,2.766,-0.015177831751265,-150.922617342103
-3,2.7665,-0.0151803132738647,-150.950033271823
-3,2.767,-0.0151827946223885,-150.977449209492
-3,2.7675,-0.0151852758010268,-151.004865155716
-3,2.768,-0.0151877568147206,-151.032281111187
-3,2.7685,-0.015190237669291,-151.059697076696
-3,2.769,-0.0151927183716469,-151.087113053152
-3,2.7695,-0.0151951989300175,-151.114529041604
-3,2.77,-0.0151976793542551,-151.141945043263
-3,2.7705,-0.0152001596562262,-151.169361059537
-3,2.771,-0.0152026398503059,-151.196777092073
-3,2.7715,-0.0152051199540342,-151.224193142801
-3,2.772,-0.0152075999889695,-151.251609214006
-3,2.7725,-0.0152100799818319,-151.279025308399
-3,2.773,-0.0152125599660398,-151.306441429231
-3,2.7735,-0.0152150399838119,-151.333857580423
-3,2.774,-0.0152175200890744,-151.36127376675
-3,2.7745,-0.0152200003515565,-151.38868999408
-3,2.775,-0.0152224808626756,-151.41610626971
-3,2.7755,-0.0152249617441262,-151.443522602813
-3,2.776,-0.0152274431607126,-151.470939005088
-3,2.7765,-0.0152299253400583,-151.498355491682
-3,2.777,-0.0152324086035938,-151.525772082556
-3,2.7775,-0.0152348934170684,-151.553188804556
-3,2.778,-0.0152373804758191,-151.580605694644
-3,2.7785,-0.0152398708551665,-151.608022805147
-3,2.779,-0.015242366289671,-151.635440212628
-3,2.7795,-0.015244869724611,-151.662858033715
-3,2.78,-0.0152473864910181,-151.690276455118
-3,2.7805,-0.0152499270611712,-151.717695795271
-3,2.781,-0.0152525143718209,-151.745116644377
-3,2.7815,-0.0152552069291198,-151.77254022867
-3,2.782,-0.0152581926387006,-151.799969556427
-3,2.7825,-0.0152623676473171,-151.827414179487
-3,2.783,-0.0152776047630339,-151.854912155722
-3,2.7835,-0.0152875882232058,-151.881992213998
-3,2.784,-0.015270363648024,-151.909497616889
-3,2.7845,-0.0152706903339923,-151.936946669193
-3,2.785,-0.0152725690666146,-151.964377411194
-3,2.7855,-0.0152747989343199,-151.991801601442
-3,2.786,-0.0152771494002219,-152.019222760412
-3,2.7865,-0.0152795519791383,-152.046642277544
-3,2.787,-0.0152819806057022,-152.074060807461
-3,2.7875,-0.015284423621801,-152.10147869806
-3,2.788,-0.0152868751826091,-152.128896151044
-3,2.7885,-0.0152893320969156,-152.156313291314
-3,2.789,-0.0152917925029753,-152.183730200304
-3,2.7895,-0.0152942552554714,-152.211146933352
-3,2.79,-0.0152967196185395,-152.238563529367
-3,2.7905,-0.0152991851019038,-152.265980016495
-3,2.791,-0.015301651368716,-152.293396415595
-3,2.7915,-0.0153041181813398,-152.320812742451
-3,2.792,-0.0153065853682235,-152.348229009219
-3,2.7925,-0.0153090528030079,-152.375645225412
-3,2.793,-0.0153115203909394,-152.40306139858
-3,2.7935,-0.0153139880598171,-152.430477534786
-3,2.794,-0.015316455753846,-152.457893638955
-3,2.7945,-0.0153189234293259,-152.485309715126
-3,2.795,-0.0153213910516391,-152.512725766641
-3,2.7955,-0.0153238585930528,-152.540141796288
-3,2.796,-0.0153263260311347,-152.56755780641
-3,2.7965,-0.0153287933475727,-152.594973798988
-3,2.797,-0.0153312605272829,-152.622389775707
-3,2.7975,-0.0153337275577446,-152.649805738009
-3,2.798,-0.015336194428484,-152.677221687134
-3,2.7985,-0.0153386611306809,-152.704637624153
-3,2.799,-0.0153411276568583,-152.732053549993
-3,2.7995,-0.0153435940006227,-152.759469465464
-3,2.8,-0.0153460601565043,-152.786885371271
-3,2.8005,-0.0153485261197568,-152.814301268033
-3,2.801,-0.0153509918862754,-152.841717156293
-3,2.8015,-0.0153534574524633,-152.86913303653
-3,2.802,-0.0153559228151683,-152.896548909166
-3,2.8025,-0.0153583879716109,-152.923964774575
-3,2.803,-0.0153608529193188,-152.951380633087
-3,2.8035,-0.015363317656097,-152.978796484997
-3,2.804,-0.0153657821799746,-153.006212330565
-3,2.8045,-0.0153682464891836,-153.033628170023
-3,2.805,-0.015370710582127,-153.061044003576
-3,2.8055,-0.0153731744573478,-153.088459831408
-3,2.806,-0.0153756381135271,-153.115875653682
-3,2.8065,-0.0153781015494524,-153.143291470542
-3,2.807,-0.0153805647640155,-153.170707282118
-3,2.8075,-0.0153830277561864,-153.198123088524
-3,2.808,-0.0153854905250182,-153.225538889861
-3,2.8085,-0.0153879530696267,-153.252954686218
-3,2.809,-0.0153904153891859,-153.280370477673
-3,2.8095,-0.0153928774829265,-153.307786264297
-3,2.81,-0.01539533935012,-153.335202046149
-3,2.8105,-0.0153978009900822,-153.362617823283
-3,2.811,-0.0154002624021705,-153.390033595743
-3,2.8115,-0.0154027235857665,-153.417449363568
-3,2.812,-0.0154051845402874,-153.444865126791
-3,2.8125,-0.0154076452651747,-153.47228088544
-3,2.813,-0.0154101057598949,-153.499696639537
-3,2.8135,-0.0154125660239358,-153.5271123891
-3,2.814,-0.0154150260568007,-153.554528134142
-3,2.8145,-0.0154174858580219,-153.581943874672
-3,2.815,-0.0154199454271344,-153.609359610698
-3,2.8155,-0.0154224047636956,-153.636775342221
-3,2.816,-0.0154248638672725,-153.664191069242
-3,2.8165,-0.0154273227374438,-153.691606791757
-3,2.817,-0.0154297813738055,-153.719022509761
-3,2.8175,-0.0154322397759525,-153.746438223245
-3,2.818,-0.0154346979435011,-153.773853932199
-3,2.8185,-0.0154371558760619,-153.801269636612
-3,2.819,-0.0154396135732724,-153.828685336467
-3,2.8195,-0.0154420710347546,-153.856101031749
-3,2.82,-0.0154445282601538,-153.883516722441
-3,2.8205,-0.0154469852491133,-153.910932408522
-3,2.821,-0.0154494420012833,-153.938348089972
-3,2.8215,-0.0154518985163215,-153.965763766769
-3,2.822,-0.0154543547938897,-153.993179438888
-3,2.8225,-0.0154568108336485,-154.020595106306
-3,2.823,-0.0154592666352702,-154.048010768996
-3,2.8235,-0.0154617221984244,-154.07542642693
-3,2.824,-0.015464177522787,-154.102842080083
-3,2.8245,-0.0154666326080382,-154.130257728423
-3,2.825,-0.0154690874538619,-154.157673371922
-3,2.8255,-0.0154715420599362,-154.185089010549
-3,2.826,-0.0154739964259537,-154.212504644273
-3,2.8265,-0.0154764505516001,-154.239920273061
-3,2.827,-0.0154789044365701,-154.267335896881
-3,2.8275,-0.0154813580805543,-154.2947515157
-3,2.828,-0.0154838114832491,-154.322167129482
-3,2.8285,-0.0154862646443519,-154.349582738194
-3,2.829,-0.0154887175635632,-154.376998341801
-3,2.8295,-0.0154911702405793,-154.404413940266
-3,2.83,-0.0154936226751035,-154.431829533554
-3,2.8305,-0.0154960748668399,-154.459245121627
-3,2.831,-0.0154985268154937,-154.48666070445
-3,2.8315,-0.0155009785207671,-154.514076281983
-3,2.832,-0.0155034299823711,-154.54149185419
-3,2.8325,-0.0155058812000109,-154.568907421032
-3,2.833,-0.0155083321733954,-154.596322982471
-3,2.8335,-0.0155107829022346,-154.623738538466
-3,2.834,-0.0155132333862375,-154.65115408898
-3,2.8345,-0.0155156836251171,-154.678569633972
-3,2.835,-0.0155181336185871,-154.705985173403
-3,2.8355,-0.0155205833663547,-154.733400707232
-3,2.836,-0.0155230328681394,-154.760816235419
-3,2.8365,-0.0155254821236532,-154.788231757923
-3,2.837,-0.0155279311326089,-154.815647274703
-3,2.8375,-0.0155303798947224,-154.843062785718
-3,2.838,-0.0155328284097132,-154.870478290927
-3,2.8385,-0.0155352766772972,-154.897893790288
-3,2.839,-0.0155377246971852,-154.925309283759
-3,2.8395,-0.0155401724691017,-154.952724771298
-3,2.84,-0.0155426199927587,-154.980140252863
-3,2.8405,-0.0155450672678767,-155.007555728411
-3,2.841,-0.0155475142941764,-155.034971197901
-3,2.8415,-0.0155499610713744,-155.062386661288
-3,2.842,-0.0155524075991895,-155.089802118532
-3,2.8425,-0.0155548538773431,-155.117217569587
-3,2.843,-0.015557299905556,-155.144633014412
-3,2.8435,-0.0155597456835468,-155.172048452963
-3,2.844,-0.0155621912110331,-155.199463885197
-3,2.8445,-0.0155646364877423,-155.226879311069
-3,2.845,-0.0155670815133893,-155.254294730537
-3,2.8455,-0.0155695262876985,-155.281710143557
-3,2.846,-0.0155719708103914,-155.309125550084
-3,2.8465,-0.0155744150811896,-155.336540950075
-3,2.847,-0.0155768590998148,-155.363956343486
-3,2.8475,-0.0155793028659903,-155.391371730272
-3,2.848,-0.0155817463794348,-155.418787110389
-3,2.8485,-0.0155841896398777,-155.446202483793
-3,2.849,-0.0155866326470356,-155.47361785044
-3,2.8495,-0.015589075400633,-155.501033210284
-3,2.85,-0.0155915179003925,-155.528448563281
-3,2.8505,-0.0155939601460443,-155.555863909387
-3,2.851,-0.0155964021372993,-155.583279248556
-3,2.8515,-0.0155988438738926,-155.610694580745
-3,2.852,-0.0156012853555391,-155.638109905907
-3,2.8525,-0.0156037265819689,-155.665525223998
-3,2.853,-0.0156061675529056,-155.692940534972
-3,2.8535,-0.0156086082680687,-155.720355838786
-3,2.854,-0.0156110487271877,-155.747771135393
-3,2.8545,-0.0156134889299839,-155.775186424748
-3,2.855,-0.0156159288761801,-155.802601706806
-3,2.8555,-0.0156183685655043,-155.830016981522
-3,2.856,-0.0156208079976793,-155.857432248849
-3,2.8565,-0.0156232471724333,-155.884847508744
-3,2.857,-0.0156256860894869,-155.91226276116
-3,2.8575,-0.0156281247485656,-155.939678006051
-3,2.858,-0.0156305631493976,-155.967093243373
-3,2.8585,-0.0156330012917044,-155.994508473079
-3,2.859,-0.0156354391752107,-156.021923695124
-3,2.8595,-0.0156378767996475,-156.049338909461
-3,2.86,-0.0156403141647345,-156.076754116046
-3,2.8605,-0.0156427512702,-156.104169314832
-3,2.861,-0.0156451881157695,-156.131584505774
-3,2.8615,-0.0156476247011634,-156.158999688826
-3,2.862,-0.015650061026117,-156.186414863941
-3,2.8625,-0.0156524970903478,-156.213830031074
-3,2.863,-0.0156549328935833,-156.241245190179
-3,2.8635,-0.0156573684355546,-156.26866034121
-3,2.864,-0.0156598037159795,-156.29607548412
-3,2.8645,-0.01566223873459,-156.323490618865
-3,2.865,-0.0156646734911098,-156.350905745396
-3,2.8655,-0.015667107985268,-156.378320863669
-3,2.866,-0.0156695422167873,-156.405735973638
-3,2.8665,-0.015671976185392,-156.433151075255
-3,2.867,-0.0156744098908143,-156.460566168475
-3,2.8675,-0.0156768433327777,-156.487981253252
-3,2.868,-0.0156792765110067,-156.515396329539
-3,2.8685,-0.0156817094252325,-156.542811397289
-3,2.869,-0.0156841420751765,-156.570226456458
-3,2.8695,-0.0156865744605682,-156.597641506998
-3,2.87,-0.0156890065811299,-156.625056548863
-3,2.8705,-0.0156914384365969,-156.652471582006
-3,2.871,-0.0156938700266886,-156.679886606382
-3,2.8715,-0.0156963013511325,-156.707301621943
-3,2.872,-0.0156987324096617,-156.734716628644
-3,2.8725,-0.0157011632019957,-156.762131626437
-3,2.873,-0.0157035937278621,-156.789546615277
-3,2.8735,-0.0157060239869928,-156.816961595117
-3,2.874,-0.0157084539791095,-156.84437656591
-3,2.8745,-0.0157108837039405,-156.871791527609
-3,2.875,-0.015713313161215,-156.899206480169
-3,2.8755,-0.0157157423506594,-156.926621423543
-3,2.876,-0.0157181712720011,-156.954036357683
-3,2.8765,-0.0157205999249665,-156.981451282544
-3,2.877,-0.0157230283092819,-157.008866198079
-3,2.8775,-0.0157254564246765,-157.036281104241
-3,2.878,-0.0157278842708778,-157.063696000984
-3,2.8785,-0.0157303118476093,-157.091110888261
-3,2.879,-0.0157327391546039,-157.118525766025
-3,2.8795,-0.0157351661915863,-157.145940634229
-3,2.88,-0.0157375929582846,-157.173355492827
-3,2.8805,-0.0157400194544234,-157.200770341772
