"cs_high [mm]","dis [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
18,6,2.916,-0.0190128214171455,153.598195129784
18,6,2.917,-0.0190160377308435,153.523727020871
18,6,2.918,-0.0190192746112224,153.449299048166
18,6,2.919,-0.0190225313130725,153.374910252697
18,6,2.92,-0.019025807120353,153.300559704909
18,6,2.921,-0.0190291013448248,153.226246503537
18,6,2.922,-0.0190324133247962,153.15196977454
18,6,2.923,-0.0190357424239155,153.077728670074
18,6,2.924,-0.0190390880300242,153.003522367522
18,6,2.925,-0.0190424495540803,152.929350068556
18,6,2.926,-0.0190458264291358,152.85521099825
18,6,2.927,-0.0190492181093509,152.781104404221
18,6,2.928,-0.0190526240690869,152.70702955582
18,6,2.929,-0.0190560438020175,152.632985743346
18,6,2.93,-0.0190594768203048,152.558972277301
18,6,2.931,-0.019062922653803,152.484988487677
18,6,2.932,-0.0190663808493094,152.411033723264
18,6,2.933,-0.019069850969853,152.337107351003
18,6,2.934,-0.0190733325940025,152.263208755346
18,6,2.935,-0.0190768253152433,152.189337337661
18,6,2.936,-0.0190803287413326,152.115492515651
18,6,2.937,-0.0190838424937409,152.041673722798
18,6,2.938,-0.0190873662070801,151.96788040783
18,6,2.939,-0.0190908995285752,151.894112034214
18,6,2.94,-0.019094442117553,151.820368079661
18,6,2.941,-0.0190979936449746,151.746648035655
18,6,2.942,-0.0191015537929515,151.672951407005
18,6,2.943,-0.019105122254337,151.599277711405
18,6,2.944,-0.0191086987322736,151.525626479019
18,6,2.945,-0.0191122829398248,151.451997252076
18,6,2.946,-0.0191158745995696,151.378389584489
18,6,2.947,-0.0191194734432522,151.304803041479
18,6,2.948,-0.0191230792114286,151.231237199218
18,6,2.949,-0.0191266916531397,151.157691644486
18,6,2.95,-0.0191303105255792,151.084165974341
18,6,2.951,-0.0191339355938033,151.010659795797
18,6,2.952,-0.0191375666304401,150.93717272552
18,6,2.953,-0.0191412034154034,150.863704389528
18,6,2.954,-0.0191448457356309,150.790254422913
18,6,2.955,-0.0191484933848299,150.716822469561
18,6,2.956,-0.0191521461632348,150.643408181886
18,6,2.957,-0.0191558038773772,150.570011220581
18,6,2.958,-0.0191594663398392,150.496631254367
18,6,2.959,-0.0191631333690789,150.423267959756
18,6,2.96,-0.0191668047891902,150.349921020825
18,6,2.961,-0.0191704804297265,150.276590128991
18,6,2.962,-0.0191741601255021,150.203274982801
18,6,2.963,-0.0191778437164195,150.129975287725
18,6,2.964,-0.019181531047281,150.056690755957
18,6,2.965,-0.0191852219676426,149.983421106222
18,6,2.966,-0.0191889163316399,149.910166063592
18,6,2.967,-0.0191926139978398,149.836925359308
18,6,2.968,-0.019196314829093,149.763698730603
18,6,2.969,-0.0192000186923896,149.690485920539
18,6,2.97,-0.0192037254587329,149.617286677841
18,6,2.971,-0.0192074350029969,149.544100756746
18,6,2.972,-0.0192111472038062,149.470927916846
18,6,2.973,-0.0192148619434179,149.397767922944
18,6,2.974,-0.0192185791076072,149.324620544914
18,6,2.975,-0.0192222985855468,149.251485557562
18,6,2.976,-0.0192260202697052,149.178362740494
18,6,2.977,-0.0192297440557582,149.105251877989
18,6,2.978,-0.0192334698424597,149.032152758872
18,6,2.979,-0.019237197531571,148.959065176396
18,6,2.98,-0.0192409270277614,148.885988928126
18,6,2.981,-0.0192446582385163,148.812923815823
18,6,2.982,-0.0192483910740628,148.739869645339
18,6,2.983,-0.0192521254472731,148.666826226506
18,6,2.984,-0.0192558612735977,148.593793373039
18,6,2.985,-0.0192595984709854,148.520770902432
18,6,2.986,-0.0192633369598116,148.447758635864
18,6,2.987,-0.0192670766628029,148.374756398105
18,6,2.988,-0.0192708175049746,148.301764017424
18,6,2.989,-0.0192745594135663,148.228781325504
18,6,2.99,-0.0192783023179702,148.155808157352
18,6,2.991,-0.019282046149686,148.082844351223
18,6,2.992,-0.0192857908422362,148.009889748531
18,6,2.993,-0.0192895363311458,147.93694419378
18,6,2.994,-0.0192932825538522,147.864007534483
18,6,2.995,-0.0192970294496763,147.791079621088
18,6,2.996,-0.019300776959759,147.718160306911
18,6,2.997,-0.019304525027021,147.645249448062
18,6,2.998,-0.0193082735961104,147.572346903382
18,6,2.999,-0.0193120226133555,147.499452534373
18,6,3,-0.019315772026721,147.42656620514
18,6,3.001,-0.0193195217857749,147.353687782325
18,6,3.002,-0.0193232718416343,147.280817135049
18,6,3.003,-0.0193270221469344,147.207954134854
18,6,3.004,-0.0193307726557864,147.135098655644
18,6,3.005,-0.0193345233237384,147.062250573635
18,6,3.006,-0.0193382741077457,146.989409767294
18,6,3.007,-0.0193420249661339,146.916576117296
18,6,3.008,-0.0193457758585575,146.843749506466
18,6,3.009,-0.0193495267459872,146.770929819733
18,6,3.01,-0.0193532775906513,146.698116944081
18,6,3.011,-0.0193570283560291,146.625310768506
18,6,3.012,-0.0193607790068162,146.552511183964
18,6,3.013,-0.0193645295088763,146.479718083334
18,6,3.014,-0.0193682798292504,146.40693136137
18,6,3.015,-0.0193720299360983,146.334150914662
18,6,3.016,-0.0193757797986897,146.261376641595
18,6,3.017,-0.0193795293873716,146.188608442307
18,6,3.018,-0.0193832786735512,146.115846218653
18,6,3.019,-0.019387027629666,146.043089874169
18,6,3.02,-0.0193907762291673,145.970339314031
18,6,3.021,-0.0193945244464931,145.897594445022
18,6,3.022,-0.0193982722570545,145.824855175498
18,6,3.023,-0.019402019637204,145.752121415352
18,6,3.024,-0.0194057665642279,145.679393075984
18,6,3.025,-0.0194095130163167,145.606670070265
18,6,3.026,-0.0194132589725628,145.533952312509
18,6,3.027,-0.0194170044129187,145.461239718442
18,6,3.028,-0.0194207493181972,145.388532205171
18,6,3.029,-0.0194244936700554,145.315829691156
18,6,3.03,-0.0194282374509684,145.243132096182
18,6,3.031,-0.019431980644221,145.170439341331
18,6,3.032,-0.0194357232338857,145.097751348953
18,6,3.033,-0.0194394652048168,145.025068042646
18,6,3.034,-0.0194432065426273,144.952389347223
18,6,3.035,-0.01944694723369,144.879715188691
18,6,3.036,-0.0194506872650983,144.807045494228
18,6,3.037,-0.0194544266246767,144.734380192155
18,6,3.038,-0.0194581653009646,144.661719211918
18,6,3.039,-0.0194619032831953,144.58906248406
18,6,3.04,-0.0194656405612807,144.516409940202
18,6,3.041,-0.0194693771258168,144.443761513024
18,6,3.042,-0.0194731129680638,144.371117136237
18,6,3.043,-0.0194768480799341,144.298476744569
18,6,3.044,-0.0194805824539779,144.225840273743
18,6,3.045,-0.0194843160833805,144.153207660454
18,6,3.046,-0.0194880489619564,144.080578842357
18,6,3.047,-0.0194917810841261,144.00795375804
18,6,3.048,-0.0194955124449168,143.935332347012
18,6,3.049,-0.0194992430399465,143.862714549685
18,6,3.05,-0.0195029728654303,143.79010030735
18,6,3.051,-0.0195067019181547,143.71748956217
18,6,3.052,-0.0195104301954782,143.644882257155
18,6,3.053,-0.0195141576953189,143.572278336149
18,6,3.054,-0.0195178844161575,143.499677743815
18,6,3.055,-0.0195216103570089,143.427080425618
18,6,3.056,-0.0195253355174432,143.354486327812
18,6,3.057,-0.0195290598975531,143.28189539742
18,6,3.058,-0.0195327834979677,143.209307582228
18,6,3.059,-0.0195365063198294,143.136722830761
18,6,3.06,-0.0195402283647937,143.064141092278
18,6,3.061,-0.0195439496350304,142.991562316753
18,6,3.062,-0.0195476701332042,142.918986454862
18,6,3.063,-0.0195513898624822,142.846413457975
18,6,3.064,-0.0195551088265187,142.773843278135
18,6,3.065,-0.0195588270294562,142.701275868054
18,6,3.066,-0.0195625444759155,142.628711181097
18,6,3.067,-0.01956626117099,142.556149171269
18,6,3.068,-0.0195699771202516,142.483589793204
18,6,3.069,-0.0195736923297266,142.411033002156
18,6,3.07,-0.0195774068059146,142.338478753987
18,6,3.071,-0.019581120555758,142.265927005153
18,6,3.072,-0.0195848335866662,142.193377712699
18,6,3.073,-0.0195885459064881,142.120830834241
18,6,3.074,-0.0195922575235174,142.048286327964
18,6,3.075,-0.0195959684464894,141.975744152607
18,6,3.076,-0.0195996786845764,141.903204267453
18,6,3.077,-0.0196033882473806,141.830666632324
18,6,3.078,-0.0196070971449423,141.758131207565
18,6,3.079,-0.0196108053877162,141.68559795404
18,6,3.08,-0.0196145129865873,141.613066833122
18,6,3.081,-0.0196182199528591,141.540537806682
18,6,3.082,-0.0196219262982487,141.468010837083
18,6,3.083,-0.0196256320348927,141.39548588717
18,6,3.084,-0.0196293371753327,141.322962920262
18,6,3.085,-0.0196330417325192,141.250441900144
18,6,3.086,-0.0196367457198115,141.17792279106
18,6,3.087,-0.0196404491509691,141.105405557704
18,6,3.088,-0.0196441520401497,141.032890165211
18,6,3.089,-0.019647854401916,140.960376579154
18,6,3.09,-0.0196515562512193,140.887864765533
18,6,3.091,-0.019655257603407,140.815354690768
18,6,3.092,-0.0196589584742164,140.742846321693
18,6,3.093,-0.0196626588797778,140.67033962555
18,6,3.094,-0.0196663588366065,140.597834569979
18,6,3.095,-0.0196700583615985,140.525331123015
18,6,3.096,-0.0196737574720422,140.452829253079
18,6,3.097,-0.019677456185604,140.380328928975
18,6,3.098,-0.0196811545203274,140.307830119877
18,6,3.099,-0.0196848524946345,140.235332795332
18,6,3.1,-0.0196885501273313,140.162836925246
18,6,3.101,-0.0196922474375903,140.090342479882
18,6,3.102,-0.0196959444449665,140.017849429854
18,6,3.103,-0.0196996411693784,139.945357746121
18,6,3.104,-0.0197033376311285,139.872867399982
18,6,3.105,-0.0197070338508708,139.800378363067
18,6,3.106,-0.019710729849648,139.727890607338
18,6,3.107,-0.0197144256488568,139.655404105078
18,6,3.108,-0.0197181212702676,139.58291882889
18,6,3.109,-0.0197218167360145,139.510434751688
18,6,3.11,-0.0197255120685959,139.437951846695
18,6,3.111,-0.0197292072908757,139.365470087439
18,6,3.112,-0.0197329024260783,139.292989447743
18,6,3.113,-0.0197365974977906,139.220509901727
18,6,3.114,-0.0197402925299608,139.148031423798
18,6,3.115,-0.019743987546901,139.07555398865
18,6,3.116,-0.0197476825732795,139.003077571255
18,6,3.117,-0.0197513776341275,138.930602146861
18,6,3.118,-0.0197550727548258,138.85812769099
18,6,3.119,-0.0197587679611286,138.78565417943
18,6,3.12,-0.019762463279133,138.713181588231
18,6,3.121,-0.0197661587353026,138.640709893704
18,6,3.122,-0.0197698543564539,138.568239072415
18,6,3.123,-0.0197735501697619,138.495769101181
18,6,3.124,-0.0197772462027496,138.423299957068
18,6,3.125,-0.0197809424833093,138.350831617384
18,6,3.126,-0.0197846390396764,138.278364059677
18,6,3.127,-0.0197883359004499,138.205897261734
18,6,3.128,-0.0197920330945757,138.133431201573
18,6,3.129,-0.0197957306513642,138.060965857441
18,6,3.13,-0.0197994286004709,137.988501207813
18,6,3.131,-0.0198031269719098,137.916037231385
18,6,3.132,-0.0198068257960471,137.843573907073
18,6,3.133,-0.0198105251036053,137.771111214008
18,6,3.134,-0.0198142249256667,137.698649131536
18,6,3.135,-0.0198179252936529,137.626187639212
18,6,3.136,-0.0198216262393577,137.553726716795
18,6,3.137,-0.0198253277949103,137.481266344252
18,6,3.138,-0.019829029992811,137.408806501747
18,6,3.139,-0.0198327328659035,137.336347169643
18,6,3.14,-0.0198364364473918,137.263888328499
18,6,3.141,-0.0198401407708292,137.191429959063
18,6,3.142,-0.0198438458701341,137.118972042275
18,6,3.143,-0.0198475517795643,137.046514559261
18,6,3.144,-0.0198512585337471,136.974057491328
18,6,3.145,-0.0198549661676604,136.901600819967
18,6,3.146,-0.019858674716637,136.829144526847
18,6,3.147,-0.0198623842163616,136.756688593812
18,6,3.148,-0.0198660947028852,136.684233002881
18,6,3.149,-0.0198698062126099,136.611777736241
18,6,3.15,-0.0198735187822914,136.539322776249
18,6,3.151,-0.0198772324490558,136.466868105431
18,6,3.152,-0.0198809472503664,136.394413706471
18,6,3.153,-0.0198846632240658,136.321959562219
18,6,3.154,-0.0198883804083403,136.249505655683
18,6,3.155,-0.0198920988417409,136.177051970026
18,6,3.156,-0.019895818563186,136.104598488568
18,6,3.157,-0.019899539611941,136.032145194781
18,6,3.158,-0.0199032620276376,135.959692072287
18,6,3.159,-0.0199069858502721,135.887239104856
18,6,3.16,-0.0199107111201983,135.814786276405
18,6,3.161,-0.0199144378781317,135.742333570994
18,6,3.162,-0.0199181661651581,135.669880972827
18,6,3.163,-0.0199218960227141,135.597428466246
18,6,3.164,-0.0199256274926123,135.524976035734
18,6,3.165,-0.0199293606170252,135.452523665908
18,6,3.166,-0.0199330954384895,135.380071341521
18,6,3.167,-0.0199368319999094,135.307619047457
18,6,3.168,-0.0199405703445573,135.235166768734
18,6,3.169,-0.0199443105160712,135.162714490496
18,6,3.17,-0.0199480525584573,135.090262198015
18,6,3.171,-0.019951796516095,135.017809876689
18,6,3.172,-0.0199555424337233,134.945357512041
18,6,3.173,-0.0199592903564651,134.872905089714
18,6,3.174,-0.019963040329799,134.800452595474
18,6,3.175,-0.0199667923995863,134.728000015203
18,6,3.176,-0.0199705466120637,134.655547334904
18,6,3.177,-0.0199743030138293,134.583094540691
18,6,3.178,-0.0199780616518668,134.510641618798
18,6,3.179,-0.0199818225735276,134.438188555566
18,6,3.18,-0.0199855858265446,134.365735337452
18,6,3.181,-0.0199893514590212,134.29328195102
18,6,3.182,-0.0199931195194417,134.220828382942
18,6,3.183,-0.0199968900566723,134.148374619998
18,6,3.184,-0.0200006631199561,134.075920649074
18,6,3.185,-0.0200044387589142,134.003466457158
18,6,3.186,-0.0200082170235517,133.931012031342
18,6,3.187,-0.0200119979642497,133.85855735882
18,6,3.188,-0.0200157816317875,133.786102426883
18,6,3.189,-0.0200195680773062,133.713647222925
18,6,3.19,-0.0200233573523565,133.641191734434
18,6,3.191,-0.0200271495088528,133.568735948994
18,6,3.192,-0.0200309445991099,133.496279854287
18,6,3.193,-0.0200347426758251,133.423823438085
18,6,3.194,-0.0200385437920915,133.351366688256
18,6,3.195,-0.020042348001377,133.278909592755
18,6,3.196,-0.0200461553575566,133.20645213963
18,6,3.197,-0.0200499659148892,133.133994317018
18,6,3.198,-0.0200537797280243,133.061536113141
18,6,3.199,-0.0200575968520116,132.989077516311
18,6,3.2,-0.0200614173422923,132.916618514924
18,10,2.4,-0.0183110330550434,177.696581392625
18,10,2.401,-0.018317917488394,177.616269874818
18,10,2.402,-0.0183247909758098,177.535943555243
18,10,2.403,-0.0183316536717373,177.455602345102
18,10,2.404,-0.0183385057305615,177.375246154682
18,10,2.405,-0.0183453473066092,177.29487489334
18,10,2.406,-0.0183521785541556,177.214488469496
18,10,2.407,-0.0183589996274325,177.134086790617
18,10,2.408,-0.0183658106806322,177.053669763203
18,10,2.409,-0.0183726118679133,176.973237292778
18,10,2.41,-0.018379403343411,176.892789283876
18,10,2.411,-0.0183861852612317,176.812325640023
18,10,2.412,-0.018392957775474,176.731846263731
18,10,2.413,-0.0183997210402291,176.651351056478
18,10,2.414,-0.018406475209578,176.570839918698
18,10,2.415,-0.018413220437612,176.490312749764
18,10,2.416,-0.0184199568784422,176.409769447975
18,10,2.417,-0.0184266846861869,176.329209910542
18,10,2.418,-0.018433404014996,176.248634033572
18,10,2.419,-0.0184401150190546,176.168041712053
18,10,2.42,-0.0184468178525877,176.087432839837
18,10,2.421,-0.0184535126698695,176.00680730963
18,10,2.422,-0.0184601996252315,175.926165012969
18,10,2.423,-0.0184668788730695,175.845505840209
18,10,2.424,-0.0184735505678551,175.764829680508
18,10,2.425,-0.018480214864138,175.684136421808
18,10,2.426,-0.0184868719165608,175.603425950818
18,10,2.427,-0.0184935218798615,175.522698152999
18,10,2.428,-0.0185001649088935,175.441952912544
18,10,2.429,-0.0185068011586191,175.361190112361
18,10,2.43,-0.0185134307841351,175.280409634055
18,10,2.431,-0.0185200539406667,175.199611357908
18,10,2.432,-0.0185266707835902,175.118795162864
18,10,2.433,-0.0185332814684369,175.037960926505
18,10,2.434,-0.018539886150902,174.957108525034
18,10,2.435,-0.0185464849868581,174.876237833257
18,10,2.436,-0.0185530781323695,174.795348724557
18,10,2.437,-0.0185596657436906,174.714441070883
18,10,2.438,-0.0185662479772906,174.633514742717
18,10,2.439,-0.0185728249898586,174.552569609064
18,10,2.44,-0.0185793969383133,174.471605537423
18,10,2.441,-0.0185859639798194,174.39062239377
18,10,2.442,-0.018592526271798,174.309620042531
18,10,2.443,-0.0185990839719365,174.228598346561
18,10,2.444,-0.018605637238208,174.147557167125
18,10,2.445,-0.018612186228874,174.066496363866
18,10,2.446,-0.0186187311025094,173.985415794789
18,10,2.447,-0.018625272018002,173.904315316233
18,10,2.448,-0.0186318091345812,173.823194782844
18,10,2.449,-0.0186383426118265,173.742054047556
18,10,2.45,-0.0186448726096689,173.660892961556
18,10,2.451,-0.0186513992884332,173.579711374268
18,10,2.452,-0.0186579228088272,173.49850913332
18,10,2.453,-0.0186644433319673,173.417286084515
18,10,2.454,-0.0186709610193972,173.336042071811
18,10,2.455,-0.0186774760330981,173.254776937285
18,10,2.456,-0.0186839885355127,173.173490521109
18,10,2.457,-0.0186904986895499,173.092182661518
18,10,2.458,-0.0186970066586178,173.010853194782
18,10,2.459,-0.0187035126066246,172.929501955174
18,10,2.46,-0.0187100166980095,172.848128774943
18,10,2.461,-0.0187165190977564,172.766733484275
18,10,2.462,-0.0187230199714073,172.68531591127
18,10,2.463,-0.0187295194850941,172.603875881901
18,10,2.464,-0.0187360178055455,172.522413219986
18,10,2.465,-0.018742515100116,172.440927747153
18,10,2.466,-0.0187490115367995,172.359419282805
18,10,2.467,-0.0187555072842579,172.277887644082
18,10,2.468,-0.0187620025118325,172.19633264583
18,10,2.469,-0.0187684973895749,172.114754100561
18,10,2.47,-0.01877499208827,172.033151818419
18,10,2.471,-0.0187814867794514,171.951525607136
18,10,2.472,-0.0187879816354269,171.869875271999
18,10,2.473,-0.0187944768293092,171.788200615808
18,10,2.474,-0.01880097253503,171.706501438837
18,10,2.475,-0.0188074689273815,171.624777538789
18,10,2.476,-0.0188139661820186,171.543028710761
18,10,2.477,-0.0188204644755022,171.461254747194
18,10,2.478,-0.0188269639853303,171.379455437834
18,10,2.479,-0.0188334648899474,171.297630569686
18,10,2.48,-0.0188399673687883,171.21577992697
18,10,2.481,-0.0188464716022999,171.133903291073
18,10,2.482,-0.01885297777197,171.052000440502
18,10,2.483,-0.0188594860603621,170.970071150838
18,10,2.484,-0.018865996651146,170.888115194684
18,10,2.485,-0.018872509729124,170.806132341616
18,10,2.486,-0.0188790254802698,170.724122358135
18,10,2.487,-0.0188855440917573,170.642085007609
18,10,2.488,-0.0188920657519969,170.560020050226
18,10,2.489,-0.0188985906506687,170.477927242935
18,10,2.49,-0.0189051189787606,170.395806339393
18,10,2.491,-0.0189116509286028,170.313657089906
18,10,2.492,-0.018918186693905,170.231479241377
18,10,2.493,-0.0189247264697943,170.149272537241
18,10,2.494,-0.0189312704528587,170.067036717406
18,10,2.495,-0.0189378188411839,169.984771518196
18,10,2.496,-0.0189443718343898,169.902476672282
18,10,2.497,-0.0189509296336876,169.820151908623
18,10,2.498,-0.0189574924419003,169.7377969524
18,10,2.499,-0.0189640604635302,169.655411524945
18,10,2.5,-0.0189706339047908,169.572995343677
